ID documento;Estado factura;Tipo documento;Fecha factura;Reembolso;Id documento externo;Fecha contabilizacion;Id pedido compra;Estado;ID proveedor;Nombre proveedor;Importe factura;Importe neto;Importe impuesto;Importe bruto
FP-43577;Pagado;Factura;4/10/2018;#;6418;31/10/2018;10086;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;44234;269940;0
FP-43578;Pagado;Factura;3/10/2018;#;6410;31/10/2018;10083;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;66645,5;550677;0
FP-43579;Pagado;Factura;16/10/2018;#;6832;31/10/2018;9887;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;128758;386274;0
FP-43580;Pagado;Factura;4/10/2018;#;6432;31/10/2018;9966;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;133280;266560;0
FP-43581;Pagado;Factura;3/10/2018;#;6412;31/10/2018;9622;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;383180;0
FP-43582;Pagado;Factura;16/10/2018;#;6810;31/10/2018;9808;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;25528,5;35632;0
FP-43583;Pagado;Factura;20/10/2018;#;7054;31/10/2018;9840;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;170170;340340;0
FP-43584;Pagado;Factura;16/10/2018;#;6808;31/10/2018;9810;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;26994;53988;0
FP-43585;Pagado;Factura;16/10/2018;#;6812;31/10/2018;9807;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;31519,5;110675;0
FP-43586;Pagado;Factura;16/10/2018;#;6815;31/10/2018;9806;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;26994;53988;0
FP-43587;Pagado;Factura;16/10/2018;#;6821;31/10/2018;9800;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;24839;26994;0
FP-43588;Pagado;Factura;16/10/2018;#;6779;31/10/2018;9829;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43589;Pagado;Factura;16/10/2018;#;6805;31/10/2018;9798;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;50979;106208;0
FP-43590;Pagado;Factura;16/10/2018;#;6780;31/10/2018;9828;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43591;Pagado;Factura;16/10/2018;#;6775;31/10/2018;9832;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43592;Pagado;Factura;16/10/2018;#;6789;31/10/2018;9822;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43593;Pagado;Factura;16/10/2018;#;6790;31/10/2018;9821;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43594;Pagado;Factura;16/10/2018;#;6791;31/10/2018;9820;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43595;Pagado;Factura;16/10/2018;#;6794;31/10/2018;9819;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43596;Pagado;Factura;16/10/2018;#;6795;31/10/2018;9818;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43597;Pagado;Factura;16/10/2018;#;6796;31/10/2018;9817;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43598;Pagado;Factura;16/10/2018;#;6797;31/10/2018;9816;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43599;Pagado;Factura;16/10/2018;#;6798;31/10/2018;9815;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43600;Pagado;Factura;16/10/2018;#;6799;31/10/2018;9814;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43601;Pagado;Factura;16/10/2018;#;6804;31/10/2018;9812;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;51240;109480;0
FP-43602;Pagado;Factura;16/10/2018;#;6776;31/10/2018;9831;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43603;Pagado;Factura;16/10/2018;#;6788;31/10/2018;9823;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43604;Pagado;Factura;16/10/2018;#;6785;31/10/2018;9825;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43605;Pagado;Factura;16/10/2018;#;6786;31/10/2018;9824;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43606;Pagado;Factura;16/10/2018;#;9833;31/10/2018;9833;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43607;Pagado;Factura;16/10/2018;#;6782;31/10/2018;9827;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43608;Pagado;Factura;20/10/2018;#;7059;31/10/2018;9835;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;286433;572866;0
FP-43609;Pagado;Factura;16/10/2018;#;6847;31/10/2018;9772;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47403;163506;0
FP-43610;Pagado;Factura;20/10/2018;#;7058;31/10/2018;9836;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;5865;20230;0
FP-43611;Pagado;Factura;16/10/2018;#;6848;31/10/2018;9774;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;99221,5;198443;0
FP-43612;Pagado;Factura;16/10/2018;#;6843;31/10/2018;9777;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;13221,5;26443;0
FP-43613;Pagado;Factura;16/10/2018;#;6846;31/10/2018;9775;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;16327;32654;0
FP-43614;Pagado;Factura;16/10/2018;#;6840;31/10/2018;9780;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;113607;227214;0
FP-43615;Pagado;Factura;20/10/2018;#;7056;31/10/2018;9838;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;4968,5;9937;0
FP-43616;Pagado;Factura;20/10/2018;#;7055;31/10/2018;9839;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;4736;9472;0
FP-43617;Pagado;Factura;16/10/2018;#;6841;31/10/2018;9779;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;92701;185402;0
FP-43618;Pagado;Factura;16/10/2018;#;6831;31/10/2018;9788;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;25167;114454;0
FP-43619;Pagado;Factura;16/10/2018;#;6850;31/10/2018;9768;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;57477;114954;0
FP-43620;Pagado;Factura;16/10/2018;#;6833;31/10/2018;9786;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;22015;44030;0
FP-43621;Pagado;Factura;9/10/2018;#;6590;9/10/2018;9763;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;26994;53988;0
FP-43622;Pagado;Factura;16/10/2018;#;6834;31/10/2018;9785;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;20825;41650;0
FP-43623;Pagado;Factura;16/10/2018;#;6828;31/10/2018;9791;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;24839;26994;0
FP-43624;Pagado;Factura;16/10/2018;#;6829;31/10/2018;9790;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;10799,5;21599;0
FP-43625;Pagado;Factura;16/10/2018;#;6852;31/10/2018;9765;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;9520;19040;0
FP-43626;Pagado;Factura;16/10/2018;#;6830;31/10/2018;9789;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;29928,5;59857;0
FP-43627;Pagado;Factura;16/10/2018;#;6825;31/10/2018;9794;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;26606;49129;0
FP-43628;Pagado;Factura;16/10/2018;#;6851;31/10/2018;9766;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;75391,5;342863;0
FP-43629;Cancelada;Factura;16/10/2018;#;6842;31/10/2018;9778;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;114669;683096;0
FP-43630;Contabilizada;Factura;16/10/2018;#;6842;31/10/2018;9778;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;114669;-683096;0
FP-43631;Pagado;Factura;16/10/2018;#;6842;31/10/2018;9778;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;114669;683096;0
FP-43632;Pagado;Factura;16/10/2018;#;6849;31/10/2018;9769;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;26596,5;53193;0
FP-43633;Pagado;Factura;16/10/2018;#;6824;31/10/2018;9795;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;24839;26994;0
FP-43634;Pagado;Factura;16/10/2018;#;6820;31/10/2018;9801;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;24839;26994;0
FP-43635;Pagado;Factura;16/10/2018;#;6836;31/10/2018;9784;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;3832;7664;0
FP-43636;Pagado;Factura;20/10/2018;#;7057;31/10/2018;9837;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;6039,5;12079;0
FP-43637;Pagado;Factura;16/10/2018;#;6838;31/10/2018;9783;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;16719,5;33439;0
FP-43638;Pagado;Factura;16/10/2018;#;6839;31/10/2018;9782;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;237670,5;475341;0
FP-43639;Pagado;Factura;16/10/2018;#;6783;31/10/2018;9826;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43641;Pagado;Factura;16/10/2018;#;6778;31/10/2018;9830;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43642;Pagado;Factura;20/10/2018;#;7052;31/10/2018;9911;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;35709;163155;0
FP-43644;Pagado;Factura;16/10/2018;#;6818;31/10/2018;9803;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;26994;53988;0
FP-43645;Pagado;Factura;16/10/2018;#;6817;31/10/2018;9804;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;65783,5;539879;0
FP-43646;Pagado;Factura;24/10/2018;#;7143;31/10/2018;10127;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;27683,5;62626;0
FP-43647;Pagado;Factura;16/10/2018;#;6823;31/10/2018;9796;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;26994;53988;0
FP-43648;Pagado;Factura;16/10/2018;#;9793;31/10/2018;9793;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;31304;107976;0
FP-43649;Pagado;Factura;16/10/2018;#;6844;31/10/2018;9776;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;125875,5;637602;0
FP-43650;Pagado;Factura;25/10/2018;#;7218;31/10/2018;10103;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;46611,5;299725;0
FP-43651;Pagado;Factura;25/10/2018;#;7208;31/10/2018;10094;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;26261;44809;0
FP-43652;Pagado;Factura;25/10/2018;#;7209;31/10/2018;10095;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;24839;26994;0
FP-43655;Pagado;Factura;25/10/2018;#;7214;31/10/2018;10100;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;95795;0
FP-43656;Pagado;Factura;25/10/2018;#;7207;31/10/2018;10093;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;24106;17815;0
FP-43657;Pagado;Factura;19/10/2018;#;6996;31/10/2018;9955;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;26046;42111;0
FP-43659;Pagado;Factura;19/10/2018;#;6992;31/10/2018;9959;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;65935;541774;0
FP-43660;Pagado;Factura;19/10/2018;#;6995;31/10/2018;9956;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;25183,5;31312;0
FP-43662;Pagado;Factura;24/10/2018;#;7133;31/10/2018;10121;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;118070,25;2105529;0
FP-43664;Pagado;Factura;25/10/2018;#;7217;31/10/2018;10064;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;47897,5;1724310;0
FP-43666;Pagado;Factura;19/10/2018;#;6994;31/10/2018;9957;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;23244,5;7019;0
FP-43667;Pagado;Factura;25/10/2018;#;7216;31/10/2018;10102;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;539739,5;11642948;0
FP-43671;Pagado;Factura;4/10/2018;#;6428;31/10/2018;10059;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/14/2018;8407,5;16815;0
FP-43672;Pagado;Factura;25/10/2018;#;7205;31/10/2018;10055;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;24451;22135;0
FP-43673;Pagado;Factura;25/10/2018;#;7206;31/10/2018;10056;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;24839;26994;0
FP-43674;Pagado;Factura;4/10/2018;#;6430;31/10/2018;10057;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;381;762;0
FP-43675;Pagado;Factura;4/10/2018;#;6426;31/10/2018;10060;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;14665,5;151544;0
FP-43676;Pagado;Factura;10/10/2018;#;6659;31/10/2018;10147;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43677;Pagado;Factura;10/10/2018;#;6658;31/10/2018;10148;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43678;Pagado;Factura;11/10/2018;#;6673;31/10/2018;10150;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;26994;53988;0
FP-43679;Pagado;Factura;11/10/2018;#;6674;31/10/2018;10151;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;29149;80982;0
FP-43680;Pagado;Factura;11/10/2018;#;6675;31/10/2018;10152;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;31304;107976;0
FP-43681;Pagado;Factura;10/10/2018;#;6670;31/10/2018;10138;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43682;Pagado;Factura;10/10/2018;#;6671;31/10/2018;10137;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43683;Pagado;Factura;10/10/2018;#;6672;31/10/2018;10136;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43684;Pagado;Factura;9/10/2018;#;6651;31/10/2018;10135;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;26908;52909;0
FP-43685;Pagado;Factura;10/10/2018;#;6669;31/10/2018;10139;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43686;Cancelada;Factura;10/10/2018;#;6668;30/11/2018;10140;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43687;Pagado;Factura;10/10/2018;#;6667;31/10/2018;10141;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43688;Pagado;Factura;10/10/2018;#;6664;31/10/2018;10142;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43689;Pagado;Factura;10/10/2018;#;6663;31/10/2018;10143;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43690;Pagado;Factura;10/10/2018;#;6662;31/10/2018;10144;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43691;Pagado;Factura;10/10/2018;#;6661;31/10/2018;10145;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43692;Pagado;Factura;10/10/2018;#;6660;31/10/2018;10146;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43693;Pagado;Factura;11/10/2018;#;6677;31/10/2018;10158;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;26994;53988;0
FP-43694;Pagado;Factura;11/10/2018;#;6679;31/10/2018;10160;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;153034;306068;0
FP-43700;Pagado;Factura;4/10/2018;#;6429;31/10/2018;10058;Documento de seguimiento creado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;98728;117486;0
FP-43701;Pagado;Factura;11/10/2018;#;6676;31/10/2018;10153;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;26994;53988;0
FP-43703;Contabilizada;Factura;10/10/2018;#;6668;30/11/2018;10140;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;-95795;0
FP-43704;Pagado;Factura;10/10/2018;#;6668;31/10/2018;10140;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/15/2018;47897,5;95795;0
FP-43716;Pagado;Factura;4/10/2018;#;6414;31/10/2018;10129;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;68877,19047619047;3376226;0
FP-43717;Pagado;Factura;24/10/2018;#;7185;31/10/2018;10063;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;326094,5454545455;16203040;0
FP-43718;Pagado;Factura;24/10/2018;#;7186;31/10/2018;10036;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;478498,375;19591076,99;0
FP-43719;Pagado;Factura;19/10/2018;#;7038;31/10/2018;10023;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;298904;597808;0
FP-43720;Pagado;Factura;19/10/2018;#;7037;31/10/2018;10022;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;6991,5;13983;0
FP-43721;Pagado;Factura;19/10/2018;#;7036;31/10/2018;10021;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;49599,33333333333;148798;0
FP-43722;Pagado;Factura;19/10/2018;#;7035;31/10/2018;10020;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;57144;114288;0
FP-43723;Pagado;Factura;19/10/2018;#;7034;31/10/2018;10019;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;142443;284886;0
FP-43724;Pagado;Factura;19/10/2018;#;7033;31/10/2018;10018;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;18699;64498;0
FP-43725;Pagado;Factura;11/10/2018;#;6732;31/10/2018;10196;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;32726;125791;0
FP-43726;Pagado;Factura;11/10/2018;#;6733;31/10/2018;10198;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24839;26994;0
FP-43727;Pagado;Factura;11/10/2018;#;6738;31/10/2018;10200;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24106;17815;0
FP-43728;Pagado;Factura;3/10/2018;#;6409;31/10/2018;10202;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;47510,33333333333;404909;0
FP-43729;Pagado;Factura;19/10/2018;#;7030;31/10/2018;10017;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;54828,66666666667;244557;0
FP-43730;Pagado;Factura;4/10/2018;#;6433;31/10/2018;9965;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;71399;142798;0
FP-43731;Pagado;Factura;4/10/2018;#;6434;31/10/2018;9964;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;22047,5;44095;0
FP-43732;Pagado;Factura;4/10/2018;#;6435;31/10/2018;9962;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;71399;142798;0
FP-43733;Pagado;Factura;5/10/2018;#;6494;31/10/2018;10214;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;35876;163156;0
FP-43734;Pagado;Factura;25/10/2018;#;7201;31/10/2018;10051;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;27683,5;62626;0
FP-43735;Pagado;Factura;25/10/2018;#;7202;31/10/2018;10052;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;26994;53988;0
FP-43736;Pagado;Factura;25/10/2018;#;7203;31/10/2018;10053;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;26994;53988;0
FP-43737;Pagado;Factura;11/10/2018;#;6702;31/10/2018;10163;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;25916,5;40491;0
FP-43738;Pagado;Factura;11/10/2018;#;6703;31/10/2018;10164;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;26994;53988;0
FP-43739;Cancelada;Factura;11/10/2018;#;6705;31/10/2018;10165;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;31304;107976;0
FP-43740;Contabilizada;Factura;11/10/2018;#;6705;31/10/2018;10165;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;31304;-107976;0
FP-43741;Pagado;Factura;11/10/2018;#;6704;31/10/2018;10165;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;31304;107976;0
FP-43742;Pagado;Factura;11/10/2018;#;6705;31/10/2018;10166;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;26994;53988;0
FP-43743;Pagado;Factura;11/10/2018;#;6707;31/10/2018;10168;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24839;26994;0
FP-43744;Pagado;Factura;11/10/2018;#;6708;31/10/2018;10169;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;26994;53988;0
FP-43745;Pagado;Factura;11/10/2018;#;6709;31/10/2018;10170;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24839;26994;0
FP-43746;Pagado;Factura;11/10/2018;#;6710;31/10/2018;10171;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;25528,5;35632;0
FP-43747;Pagado;Factura;11/10/2018;#;6711;31/10/2018;10172;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24839;26994;0
FP-43748;Pagado;Factura;11/10/2018;#;6712;31/10/2018;10173;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;26994;53988;0
FP-43749;Pagado;Factura;11/10/2018;#;6713;31/10/2018;10174;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24839;26994;0
FP-43750;Pagado;Factura;11/10/2018;#;6714;31/10/2018;10175;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;25528,5;35632;0
FP-43751;Pagado;Factura;11/10/2018;#;6716;31/10/2018;10177;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24839;26994;0
FP-43752;Pagado;Factura;11/10/2018;#;6719;31/10/2018;10180;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;26994;53988;0
FP-43753;Pagado;Factura;11/10/2018;#;6720;31/10/2018;10181;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;26994;53988;0
FP-43754;Pagado;Factura;11/10/2018;#;6721;31/10/2018;10182;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;25528,5;35632;0
FP-43755;Pagado;Factura;11/10/2018;#;6723;31/10/2018;10184;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24106;17815;0
FP-43756;Pagado;Factura;11/10/2018;#;6724;31/10/2018;10185;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;26994;53988;0
FP-43757;Pagado;Factura;11/10/2018;#;6725;31/10/2018;10186;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24106;17815;0
FP-43758;Pagado;Factura;11/10/2018;#;6728;31/10/2018;10189;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;26994;53988;0
FP-43759;Pagado;Factura;11/10/2018;#;6729;31/10/2018;10190;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24106;17815;0
FP-43760;Pagado;Factura;11/10/2018;#;6731;31/10/2018;10192;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24839;26994;0
FP-43761;Pagado;Factura;25/10/2018;#;7197;31/10/2018;10047;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;50575;101150;0
FP-43762;Pagado;Factura;25/10/2018;#;7199;31/10/2018;10049;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;78713,5;701843;0
FP-43763;Pagado;Factura;25/10/2018;#;7200;31/10/2018;10050;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;79829,16666666667;478975;0
FP-43764;Pagado;Factura;25/10/2018;#;7198;31/10/2018;10048;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;50575;101150;0
FP-43765;Pagado;Factura;25/10/2018;#;7195;31/10/2018;10045;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;58650;202300;0
FP-43766;Pagado;Factura;25/10/2018;#;7193;30/10/2018;10043;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;50575;101150;0
FP-43767;Pagado;Factura;25/10/2018;#;7189;31/10/2018;10039;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;50575;101150;0
FP-43768;Pagado;Factura;25/10/2018;#;7187;31/10/2018;10037;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;359826,5;3880983;0
FP-43769;Pagado;Factura;19/10/2018;#;7015;31/10/2018;10035;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;24839;26994;0
FP-43770;Pagado;Factura;19/10/2018;#;7016;31/10/2018;10034;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;29149;80982;0
FP-43771;Pagado;Factura;19/10/2018;#;7040;31/10/2018;10025;Finalizado;P000027;BUSSCAR DE COLOMBIA SAS;11/16/2018;60502;121004;0
